,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
205,363,Darcie Kent Vineyards,2011,89,Livermore,40.74193548387097,58.806451612903224,52.32258064516129,9.5,50.45161290322581,84.2258064516129,41.2,65.06666666666666,57.233333333333334,0.6,29.233333333333334,72.93333333333334,43.67741935483871,67.12903225806451,59.96774193548387,2.4,21.322580645161292,68.19354838709677,50.166666666666664,73.66666666666667,66.46666666666667,1.9000000000000004,17.033333333333335,67.1,54.806451612903224,80.70967741935483,72.64516129032258,0.0,2.6129032258064515,61.16129032258065,54.16129032258065,80.41935483870968,71.51612903225806,0.1,2.903225806451613,60.96774193548387
206,364,Darcie Kent Vineyards,2012,90,Livermore,40.32258064516129,58.806451612903224,52.03225806451613,7.800000000000001,39.096774193548384,77.2258064516129,43.333333333333336,66.26666666666667,58.8,3.4000000000000004,22.833333333333332,73.66666666666667,46.67741935483871,72.64516129032258,64.61290322580645,0.1,10.290322580645162,62.58064516129032,50.93333333333333,77.26666666666667,69.46666666666667,0.1,5.366666666666666,59.86666666666667,53.74193548387097,81.38709677419355,72.09677419354838,0.0,1.8709677419354838,61.70967741935484,55.74193548387097,84.19354838709677,73.96774193548387,0.0,4.161290322580645,55.516129032258064
207,365,Darcie Kent Vineyards,2014,90,Livermore,44.70967741935484,66.74193548387096,58.25806451612903,2.5,30.774193548387096,71.38709677419355,45.1,71.03333333333333,62.13333333333333,1.5,21.633333333333333,67.6,50.064516129032256,77.93548387096774,69.16129032258064,0.0,16.580645161290324,56.193548387096776,53.06666666666667,83.16666666666667,73.93333333333334,0.0,5.333333333333333,53.63333333333333,58.29032258064516,86.7741935483871,77.29032258064517,0.30000000000000004,11.935483870967742,55.54838709677419,57.16129032258065,84.3225806451613,74.6774193548387,0.0,5.741935483870968,60.54838709677419
208,367,Fog Crest,2009,86,Sebastopol,43.87096774193548,60.38709677419355,53.935483870967744,3.3000000000000003,23.870967741935484,71.25806451612904,45.733333333333334,64.76666666666667,58.36666666666667,0.6000000000000001,15.133333333333333,61.6,50.064516129032256,70.38709677419355,64.61290322580645,1.1,20.161290322580644,65.16129032258064,52.86666666666667,72.86666666666666,68.03333333333333,0.1,16.766666666666666,64.9,55.25806451612903,78.38709677419355,72.35483870967742,0.0,3.032258064516129,58.32258064516129,56.38709677419355,78.3225806451613,71.80645161290323,0.0,5.258064516129032,60.064516129032256
209,368,Fog Crest,2012,91,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
210,369,Fog Crest,2013,90,Sebastopol,41.774193548387096,64.03225806451613,55.74193548387097,1.4000000000000001,29.129032258064516,71.87096774193549,45.2,71.23333333333333,63.06666666666667,0.7999999999999999,15.633333333333333,63.63333333333333,46.87096774193548,74.38709677419355,66.64516129032258,0.30000000000000004,14.806451612903226,61.32258064516129,52.3,77.66666666666667,71.1,1.5,18.7,64.23333333333333,53.83870967741935,79.48387096774194,72.38709677419355,0.0,4.612903225806452,66.41935483870968,53.58064516129032,78.74193548387096,70.83870967741936,0.0,7.161290322580645,69.35483870967742
211,370,Beaulieu Vineyard,2009,91,Rutherford,41.12903225806452,62.774193548387096,54.41935483870968,4.899999999999999,28.838709677419356,70.64516129032258,43.36666666666667,69.4,60.46666666666667,1.5,18.966666666666665,57.56666666666667,49.32258064516129,78.38709677419355,69.54838709677419,1.5,22.387096774193548,58.096774193548384,51.733333333333334,80.5,72.1,0.2,21.733333333333334,57.266666666666666,54.32258064516129,89.51612903225806,78.96774193548387,0.0,4.354838709677419,47.67741935483871,54.16129032258065,88.16129032258064,77.61290322580645,0.0,6.354838709677419,50.03225806451613
212,371,Beaulieu Vineyard,2010,86,Rutherford,38.45161290322581,62.064516129032256,53.064516129032256,4.0,32.645161290322584,73.35483870967742,39.36666666666667,62.3,54.733333333333334,6.5,35.13333333333333,72.83333333333333,44.12903225806452,68.61290322580645,61.0,2.9000000000000004,27.612903225806452,62.61290322580645,52.56666666666667,82.6,73.8,0.0,13.466666666666667,52.333333333333336,52.32258064516129,88.16129032258064,77.51612903225806,0.0,2.0,51.064516129032256,47.806451612903224,88.16129032258064,74.83870967741936,0.0,5.548387096774194,57.67741935483871
213,372,Beaulieu Vineyard,2011,87,Rutherford,36.645161290322584,57.483870967741936,50.096774193548384,12.599999999999998,58.96774193548387,86.35483870967742,38.86666666666667,67.0,57.5,1.0999999999999999,35.833333333333336,70.4,39.70967741935484,69.19354838709677,60.225806451612904,2.2,29.322580645161292,68.06451612903226,48.266666666666666,75.86666666666666,67.9,3.0,23.233333333333334,68.03333333333333,52.70967741935484,83.3225806451613,74.29032258064517,0.0,5.806451612903226,62.41935483870968,50.38709677419355,83.6774193548387,73.16129032258064,0.0,1.3548387096774193,59.774193548387096
214,373,Beaulieu Vineyard,2013,94,Rutherford,39.32258064516129,66.38709677419355,56.58064516129032,1.7999999999999998,31.70967741935484,67.70967741935483,44.1,75.5,65.1,0.7,17.3,56.36666666666667,46.54838709677419,79.7741935483871,69.54838709677419,0.5,15.580645161290322,52.935483870967744,52.2,85.46666666666667,75.9,0.9,16.566666666666666,53.96666666666667,54.12903225806452,88.41935483870968,78.0,0.0,3.064516129032258,54.87096774193548,53.096774193548384,85.96774193548387,74.6774193548387,0.0,5.548387096774194,60.064516129032256
215,374,Beaulieu Vineyard,2013,92,Rutherford,39.32258064516129,66.38709677419355,56.58064516129032,1.7999999999999998,31.70967741935484,67.70967741935483,44.1,75.5,65.1,0.7,17.3,56.36666666666667,46.54838709677419,79.7741935483871,69.54838709677419,0.5,15.580645161290322,52.935483870967744,52.2,85.46666666666667,75.9,0.9,16.566666666666666,53.96666666666667,54.12903225806452,88.41935483870968,78.0,0.0,3.064516129032258,54.87096774193548,53.096774193548384,85.96774193548387,74.6774193548387,0.0,5.548387096774194,60.064516129032256
216,375,Beaulieu Vineyard,2013,84,Rutherford,39.32258064516129,66.38709677419355,56.58064516129032,1.7999999999999998,31.70967741935484,67.70967741935483,44.1,75.5,65.1,0.7,17.3,56.36666666666667,46.54838709677419,79.7741935483871,69.54838709677419,0.5,15.580645161290322,52.935483870967744,52.2,85.46666666666667,75.9,0.9,16.566666666666666,53.96666666666667,54.12903225806452,88.41935483870968,78.0,0.0,3.064516129032258,54.87096774193548,53.096774193548384,85.96774193548387,74.6774193548387,0.0,5.548387096774194,60.064516129032256
217,376,Beaulieu Vineyard,2015,91,Rutherford,42.32258064516129,68.90322580645162,58.54838709677419,0.4,31.677419354838708,68.03225806451613,40.833333333333336,70.9,60.86666666666667,1.5000000000000002,26.9,62.8,42.16129032258065,73.06451612903226,63.516129032258064,0.3,36.516129032258064,69.54838709677419,50.766666666666666,87.46666666666667,76.5,0.1,13.066666666666666,55.36666666666667,53.61290322580645,87.74193548387096,77.16129032258064,0.30000000000000004,13.225806451612904,58.225806451612904,52.70967741935484,87.96774193548387,76.29032258064517,0.0,18.967741935483872,59.064516129032256
218,379,Hahn,2009,86,Soledad,36.483870967741936,64.64516129032258,55.064516129032256,1.7000000000000002,23.419354838709676,70.61290322580645,38.86666666666667,70.03333333333333,60.8,0.4,18.966666666666665,59.4,45.87096774193548,81.2258064516129,72.3225806451613,0.4,13.0,54.87096774193548,45.833333333333336,80.63333333333334,72.96666666666667,0.30000000000000004,16.233333333333334,57.833333333333336,51.25806451612903,91.93548387096774,82.16129032258064,0.0,2.903225806451613,39.774193548387096,50.903225806451616,90.48387096774194,79.64516129032258,0.1,6.290322580645161,45.354838709677416
219,380,Hahn,2010,84,Soledad,35.354838709677416,65.12903225806451,54.806451612903224,1.1,31.64516129032258,71.3225806451613,36.63333333333333,63.53333333333333,56.166666666666664,2.3000000000000003,36.46666666666667,74.8,40.29032258064516,71.29032258064517,63.74193548387097,0.30000000000000004,23.483870967741936,60.645161290322584,47.333333333333336,82.76666666666667,74.36666666666666,0.0,6.7,51.63333333333333,48.38709677419355,89.54838709677419,79.51612903225806,0.0,1.032258064516129,49.064516129032256,43.96774193548387,87.58064516129032,75.16129032258064,0.0,4.225806451612903,56.96774193548387
220,381,Hahn,2011,89,Soledad,34.54838709677419,60.41935483870968,51.774193548387096,5.699999999999999,57.03225806451613,84.12903225806451,34.4,67.83333333333333,58.43333333333333,0.7,26.033333333333335,73.13333333333334,38.29032258064516,69.61290322580645,61.58064516129032,0.7999999999999999,22.0,67.06451612903226,46.43333333333333,75.16666666666667,67.9,0.9999999999999999,15.566666666666666,65.96666666666667,51.193548387096776,84.12903225806451,75.06451612903226,0.0,2.903225806451613,59.45161290322581,50.354838709677416,84.0,73.70967741935483,0.0,3.935483870967742,57.38709677419355
221,382,Hahn,2012,88,Soledad,35.064516129032256,61.774193548387096,52.38709677419355,3.3999999999999995,38.0,72.70967741935483,39.1,68.33333333333333,59.4,2.1,23.1,70.33333333333333,41.935483870967744,74.90322580645162,65.74193548387096,0.1,9.096774193548388,61.67741935483871,45.93333333333333,79.03333333333333,70.7,0.1,4.133333333333334,59.9,49.806451612903224,83.38709677419355,73.51612903225806,0.0,3.774193548387097,59.32258064516129,53.645161290322584,88.09677419354838,76.35483870967742,0.0,3.161290322580645,50.064516129032256
222,383,Hahn,2014,91,Soledad,39.61290322580645,68.48387096774194,58.16129032258065,1.7,31.806451612903224,67.3225806451613,40.56666666666667,73.23333333333333,62.9,0.9,22.133333333333333,63.9,45.25806451612903,79.35483870967742,69.6774193548387,0.0,17.677419354838708,54.96774193548387,48.266666666666666,85.03333333333333,75.2,0.0,4.166666666666667,52.0,56.87096774193548,89.25806451612904,79.87096774193549,0.7999999999999999,10.0,53.54838709677419,53.645161290322584,87.29032258064517,76.83870967741936,0.0,3.4516129032258065,55.83870967741935
223,384,Hahn,2015,87,Soledad,39.0,70.16129032258064,58.483870967741936,0.30000000000000004,23.29032258064516,63.41935483870968,37.6,70.03333333333333,59.5,1.0,16.733333333333334,62.93333333333333,40.354838709677416,71.7741935483871,63.0,0.30000000000000004,19.258064516129032,67.64516129032258,49.63333333333333,85.16666666666667,76.16666666666667,0.0,5.666666666666667,50.8,52.32258064516129,85.96774193548387,77.12903225806451,1.4000000000000001,7.161290322580645,60.32258064516129,52.32258064516129,88.03225806451613,76.6774193548387,0.0,6.612903225806452,58.193548387096776
224,385,Hahn,2016,88,Soledad,37.483870967741936,66.45161290322581,55.774193548387096,2.7,27.419354838709676,73.29032258064517,40.36666666666667,68.9,59.666666666666664,0.8999999999999999,32.36666666666667,68.66666666666667,44.16129032258065,73.80645161290323,65.54838709677419,0.30000000000000004,16.838709677419356,65.90322580645162,49.766666666666666,86.6,76.86666666666666,0.0,12.266666666666667,46.86666666666667,52.645161290322584,87.83870967741936,77.6774193548387,0.0,9.612903225806452,50.83870967741935,50.87096774193548,88.03225806451613,75.16129032258064,0.0,0.9032258064516129,54.225806451612904
225,386,Hahn,2016,86,Soledad,37.483870967741936,66.45161290322581,55.774193548387096,2.7,27.419354838709676,73.29032258064517,40.36666666666667,68.9,59.666666666666664,0.8999999999999999,32.36666666666667,68.66666666666667,44.16129032258065,73.80645161290323,65.54838709677419,0.30000000000000004,16.838709677419356,65.90322580645162,49.766666666666666,86.6,76.86666666666666,0.0,12.266666666666667,46.86666666666667,52.645161290322584,87.83870967741936,77.6774193548387,0.0,9.612903225806452,50.83870967741935,50.87096774193548,88.03225806451613,75.16129032258064,0.0,0.9032258064516129,54.225806451612904
226,387,Freeman,2009,92,Sebastopol,43.87096774193548,60.38709677419355,53.935483870967744,3.3000000000000003,23.870967741935484,71.25806451612904,45.733333333333334,64.76666666666667,58.36666666666667,0.6000000000000001,15.133333333333333,61.6,50.064516129032256,70.38709677419355,64.61290322580645,1.1,20.161290322580644,65.16129032258064,52.86666666666667,72.86666666666666,68.03333333333333,0.1,16.766666666666666,64.9,55.25806451612903,78.38709677419355,72.35483870967742,0.0,3.032258064516129,58.32258064516129,56.38709677419355,78.3225806451613,71.80645161290323,0.0,5.258064516129032,60.064516129032256
227,388,Freeman,2009,95,Sebastopol,43.87096774193548,60.38709677419355,53.935483870967744,3.3000000000000003,23.870967741935484,71.25806451612904,45.733333333333334,64.76666666666667,58.36666666666667,0.6000000000000001,15.133333333333333,61.6,50.064516129032256,70.38709677419355,64.61290322580645,1.1,20.161290322580644,65.16129032258064,52.86666666666667,72.86666666666666,68.03333333333333,0.1,16.766666666666666,64.9,55.25806451612903,78.38709677419355,72.35483870967742,0.0,3.032258064516129,58.32258064516129,56.38709677419355,78.3225806451613,71.80645161290323,0.0,5.258064516129032,60.064516129032256
228,389,Freeman,2010,88,Sebastopol,42.41935483870968,59.83870967741935,53.064516129032256,3.0000000000000004,27.741935483870968,72.35483870967742,43.0,60.333333333333336,54.8,4.8999999999999995,27.733333333333334,72.16666666666667,45.903225806451616,63.903225806451616,58.903225806451616,2.0,23.35483870967742,67.45161290322581,53.43333333333333,74.2,68.63333333333334,0.0,12.433333333333334,60.7,53.096774193548384,77.0,70.64516129032258,0.0,2.2580645161290325,61.70967741935484,49.645161290322584,80.06451612903226,71.16129032258064,0.0,6.258064516129032,66.38709677419355
229,390,Freeman,2012,91,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
230,391,Freeman,2013,90,Sebastopol,41.774193548387096,64.03225806451613,55.74193548387097,1.4000000000000001,29.129032258064516,71.87096774193549,45.2,71.23333333333333,63.06666666666667,0.7999999999999999,15.633333333333333,63.63333333333333,46.87096774193548,74.38709677419355,66.64516129032258,0.30000000000000004,14.806451612903226,61.32258064516129,52.3,77.66666666666667,71.1,1.5,18.7,64.23333333333333,53.83870967741935,79.48387096774194,72.38709677419355,0.0,4.612903225806452,66.41935483870968,53.58064516129032,78.74193548387096,70.83870967741936,0.0,7.161290322580645,69.35483870967742
231,392,Freeman,2013,90,Sebastopol,41.774193548387096,64.03225806451613,55.74193548387097,1.4000000000000001,29.129032258064516,71.87096774193549,45.2,71.23333333333333,63.06666666666667,0.7999999999999999,15.633333333333333,63.63333333333333,46.87096774193548,74.38709677419355,66.64516129032258,0.30000000000000004,14.806451612903226,61.32258064516129,52.3,77.66666666666667,71.1,1.5,18.7,64.23333333333333,53.83870967741935,79.48387096774194,72.38709677419355,0.0,4.612903225806452,66.41935483870968,53.58064516129032,78.74193548387096,70.83870967741936,0.0,7.161290322580645,69.35483870967742
232,393,Freeman,2014,95,Sebastopol,44.29032258064516,64.2258064516129,56.70967741935484,5.000000000000001,38.03225806451613,73.83870967741936,44.53333333333333,69.36666666666666,61.4,1.0,23.366666666666667,70.43333333333334,48.29032258064516,75.61290322580645,67.96774193548387,0.1,16.06451612903226,60.74193548387097,50.96666666666667,79.63333333333334,72.26666666666667,0.0,6.7,61.766666666666666,55.38709677419355,81.19354838709677,73.90322580645162,0.0,13.258064516129032,67.0,55.25806451612903,79.19354838709677,71.54838709677419,0.1,10.129032258064516,70.09677419354838
233,394,Freeman,2014,94,Sebastopol,44.29032258064516,64.2258064516129,56.70967741935484,5.000000000000001,38.03225806451613,73.83870967741936,44.53333333333333,69.36666666666666,61.4,1.0,23.366666666666667,70.43333333333334,48.29032258064516,75.61290322580645,67.96774193548387,0.1,16.06451612903226,60.74193548387097,50.96666666666667,79.63333333333334,72.26666666666667,0.0,6.7,61.766666666666666,55.38709677419355,81.19354838709677,73.90322580645162,0.0,13.258064516129032,67.0,55.25806451612903,79.19354838709677,71.54838709677419,0.1,10.129032258064516,70.09677419354838
234,407,James Family Cellars,2009,89,Cotati,45.483870967741936,60.774193548387096,54.935483870967744,1.8000000000000003,23.903225806451612,71.3225806451613,47.2,65.46666666666667,59.2,0.5,15.333333333333334,61.56666666666667,51.225806451612904,71.12903225806451,65.54838709677419,0.6,19.93548387096774,64.74193548387096,54.4,73.76666666666667,68.7,0.0,16.4,64.4,56.193548387096776,79.38709677419355,73.12903225806451,0.0,3.096774193548387,57.70967741935484,57.54838709677419,79.35483870967742,72.7741935483871,0.0,5.193548387096774,59.45161290322581
235,408,James Family Cellars,2010,86,Cotati,43.74193548387097,60.38709677419355,53.87096774193548,1.6000000000000003,27.387096774193548,72.54838709677419,44.666666666666664,60.86666666666667,55.63333333333333,2.1,27.633333333333333,72.36666666666666,47.225806451612904,64.51612903225806,59.83870967741935,1.1,23.580645161290324,67.0,54.833333333333336,74.96666666666667,69.56666666666666,0.0,12.066666666666666,60.266666666666666,54.225806451612904,78.12903225806451,71.45161290322581,0.0,1.7096774193548387,60.70967741935484,51.12903225806452,80.45161290322581,71.3225806451613,0.0,5.225806451612903,66.09677419354838
236,453,Hearst Ranch,2009,85,San Simeon,45.96774193548387,62.83870967741935,56.74193548387097,1.3000000000000003,12.741935483870968,66.48387096774194,46.4,64.9,59.0,0.2,10.866666666666667,61.36666666666667,50.87096774193548,71.83870967741936,66.61290322580645,0.4,8.290322580645162,61.354838709677416,51.733333333333334,71.86666666666666,67.63333333333334,0.1,10.666666666666666,65.16666666666667,57.29032258064516,79.80645161290323,74.7741935483871,0.0,2.774193548387097,50.41935483870968,57.29032258064516,78.80645161290323,72.93548387096774,0.1,4.0,54.0
237,454,Hearst Ranch,2014,87,San Simeon,51.38709677419355,63.03225806451613,58.74193548387097,2.5999999999999996,23.129032258064516,69.80645161290323,51.6,64.86666666666666,60.666666666666664,0.4,14.566666666666666,67.83333333333333,55.70967741935484,69.06451612903226,65.16129032258064,0.0,10.612903225806452,61.38709677419355,56.46666666666667,70.23333333333333,66.53333333333333,0.0,2.466666666666667,66.03333333333333,61.064516129032256,72.6774193548387,69.35483870967742,0.6000000000000001,11.935483870967742,71.70967741935483,60.87096774193548,73.41935483870968,69.48387096774194,0.0,3.3870967741935485,71.12903225806451
238,455,Hearst Ranch,2014,90,San Simeon,51.38709677419355,63.03225806451613,58.74193548387097,2.5999999999999996,23.129032258064516,69.80645161290323,51.6,64.86666666666666,60.666666666666664,0.4,14.566666666666666,67.83333333333333,55.70967741935484,69.06451612903226,65.16129032258064,0.0,10.612903225806452,61.38709677419355,56.46666666666667,70.23333333333333,66.53333333333333,0.0,2.466666666666667,66.03333333333333,61.064516129032256,72.6774193548387,69.35483870967742,0.6000000000000001,11.935483870967742,71.70967741935483,60.87096774193548,73.41935483870968,69.48387096774194,0.0,3.3870967741935485,71.12903225806451
239,459,Iron Horse,2009,91,Sebastopol,43.87096774193548,60.38709677419355,53.935483870967744,3.3000000000000003,23.870967741935484,71.25806451612904,45.733333333333334,64.76666666666667,58.36666666666667,0.6000000000000001,15.133333333333333,61.6,50.064516129032256,70.38709677419355,64.61290322580645,1.1,20.161290322580644,65.16129032258064,52.86666666666667,72.86666666666666,68.03333333333333,0.1,16.766666666666666,64.9,55.25806451612903,78.38709677419355,72.35483870967742,0.0,3.032258064516129,58.32258064516129,56.38709677419355,78.3225806451613,71.80645161290323,0.0,5.258064516129032,60.064516129032256
240,460,Iron Horse,2010,92,Sebastopol,42.41935483870968,59.83870967741935,53.064516129032256,3.0000000000000004,27.741935483870968,72.35483870967742,43.0,60.333333333333336,54.8,4.8999999999999995,27.733333333333334,72.16666666666667,45.903225806451616,63.903225806451616,58.903225806451616,2.0,23.35483870967742,67.45161290322581,53.43333333333333,74.2,68.63333333333334,0.0,12.433333333333334,60.7,53.096774193548384,77.0,70.64516129032258,0.0,2.2580645161290325,61.70967741935484,49.645161290322584,80.06451612903226,71.16129032258064,0.0,6.258064516129032,66.38709677419355
241,461,Iron Horse,2010,93,Sebastopol,42.41935483870968,59.83870967741935,53.064516129032256,3.0000000000000004,27.741935483870968,72.35483870967742,43.0,60.333333333333336,54.8,4.8999999999999995,27.733333333333334,72.16666666666667,45.903225806451616,63.903225806451616,58.903225806451616,2.0,23.35483870967742,67.45161290322581,53.43333333333333,74.2,68.63333333333334,0.0,12.433333333333334,60.7,53.096774193548384,77.0,70.64516129032258,0.0,2.2580645161290325,61.70967741935484,49.645161290322584,80.06451612903226,71.16129032258064,0.0,6.258064516129032,66.38709677419355
242,462,Iron Horse,2011,91,Sebastopol,39.45161290322581,57.32258064516129,51.193548387096776,10.6,49.645161290322584,85.61290322580645,40.7,64.1,56.96666666666667,0.5,31.0,73.26666666666667,42.58064516129032,66.0,59.516129032258064,1.4000000000000001,24.29032258064516,72.45161290322581,49.5,71.53333333333333,65.56666666666666,1.6,21.0,73.4,52.903225806451616,76.6774193548387,70.45161290322581,0.0,7.129032258064516,70.48387096774194,52.45161290322581,77.03225806451613,70.06451612903226,0.0,2.6774193548387095,69.12903225806451
243,463,Iron Horse,2011,91,Sebastopol,39.45161290322581,57.32258064516129,51.193548387096776,10.6,49.645161290322584,85.61290322580645,40.7,64.1,56.96666666666667,0.5,31.0,73.26666666666667,42.58064516129032,66.0,59.516129032258064,1.4000000000000001,24.29032258064516,72.45161290322581,49.5,71.53333333333333,65.56666666666666,1.6,21.0,73.4,52.903225806451616,76.6774193548387,70.45161290322581,0.0,7.129032258064516,70.48387096774194,52.45161290322581,77.03225806451613,70.06451612903226,0.0,2.6774193548387095,69.12903225806451
244,464,Iron Horse,2012,95,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
245,465,Iron Horse,2012,93,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
246,466,Iron Horse,2012,90,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
247,467,Iron Horse,2012,92,Sebastopol,39.516129032258064,57.87096774193548,51.16129032258065,9.199999999999998,47.38709677419355,78.83870967741936,42.43333333333333,64.16666666666667,57.5,2.0,25.633333333333333,75.9,45.516129032258064,70.35483870967742,63.67741935483871,0.4,12.064516129032258,69.3225806451613,49.333333333333336,74.2,67.93333333333334,0.1,11.366666666666667,66.66666666666667,51.903225806451616,77.03225806451613,69.7741935483871,0.0,6.806451612903226,70.83870967741936,53.45161290322581,78.96774193548387,70.7741935483871,0.0,5.419354838709677,66.70967741935483
248,468,Iron Horse,2013,94,Sebastopol,41.774193548387096,64.03225806451613,55.74193548387097,1.4000000000000001,29.129032258064516,71.87096774193549,45.2,71.23333333333333,63.06666666666667,0.7999999999999999,15.633333333333333,63.63333333333333,46.87096774193548,74.38709677419355,66.64516129032258,0.30000000000000004,14.806451612903226,61.32258064516129,52.3,77.66666666666667,71.1,1.5,18.7,64.23333333333333,53.83870967741935,79.48387096774194,72.38709677419355,0.0,4.612903225806452,66.41935483870968,53.58064516129032,78.74193548387096,70.83870967741936,0.0,7.161290322580645,69.35483870967742
249,469,Iron Horse,2014,91,Sebastopol,44.29032258064516,64.2258064516129,56.70967741935484,5.000000000000001,38.03225806451613,73.83870967741936,44.53333333333333,69.36666666666666,61.4,1.0,23.366666666666667,70.43333333333334,48.29032258064516,75.61290322580645,67.96774193548387,0.1,16.06451612903226,60.74193548387097,50.96666666666667,79.63333333333334,72.26666666666667,0.0,6.7,61.766666666666666,55.38709677419355,81.19354838709677,73.90322580645162,0.0,13.258064516129032,67.0,55.25806451612903,79.19354838709677,71.54838709677419,0.1,10.129032258064516,70.09677419354838
250,470,Iron Horse,2014,88,Sebastopol,44.29032258064516,64.2258064516129,56.70967741935484,5.000000000000001,38.03225806451613,73.83870967741936,44.53333333333333,69.36666666666666,61.4,1.0,23.366666666666667,70.43333333333334,48.29032258064516,75.61290322580645,67.96774193548387,0.1,16.06451612903226,60.74193548387097,50.96666666666667,79.63333333333334,72.26666666666667,0.0,6.7,61.766666666666666,55.38709677419355,81.19354838709677,73.90322580645162,0.0,13.258064516129032,67.0,55.25806451612903,79.19354838709677,71.54838709677419,0.1,10.129032258064516,70.09677419354838
251,482,Bjornstad,2009,92,Sata Rosa,61.16129032258065,82.6774193548387,73.80645161290323,4.1,10.774193548387096,66.93548387096774,59.43333333333333,81.03333333333333,71.73333333333333,10.5,24.366666666666667,78.06666666666666,57.87096774193548,77.96774193548387,70.12903225806451,13.600000000000001,31.161290322580644,82.12903225806451,56.2,72.13333333333334,66.33333333333333,17.2,47.5,92.6,55.483870967741936,67.09677419354838,62.516129032258064,18.499999999999996,58.645161290322584,94.41935483870968,56.32258064516129,68.38709677419355,63.935483870967744,16.099999999999998,56.806451612903224,94.6774193548387
